session_id,round_id,start_time,end_time,trial_elapsed_seconds
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,232,2025-03-30 22:04:55.288,2025-03-30 22:05:00.829,5.541
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,233,2025-03-30 22:05:00.833,2025-03-30 22:05:06.731,5.898
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,234,2025-03-30 22:05:06.734,2025-03-30 22:05:11.033,4.299
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,235,2025-03-30 22:05:11.035,2025-03-30 22:05:15.264,4.229
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,236,2025-03-30 22:05:15.266,2025-03-30 22:05:25.844,10.578
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,237,2025-03-30 22:05:25.849,2025-03-30 22:05:29.531,3.682
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,238,2025-03-30 22:05:29.534,2025-03-30 22:05:33.026,3.492
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,239,2025-03-30 22:05:33.029,2025-03-30 22:05:41.978,8.949
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,240,2025-03-30 22:05:41.983,2025-03-30 22:05:46.180,4.197
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,241,2025-03-30 22:05:46.183,2025-03-30 22:05:50.175,3.992
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,242,2025-03-30 22:05:50.177,2025-03-30 22:05:54.351,4.174
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,243,2025-03-30 22:05:54.353,2025-03-30 22:05:59.585,5.232
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,244,2025-03-30 22:05:59.588,2025-03-30 22:06:02.312,2.724
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,245,2025-03-30 22:06:02.314,2025-03-30 22:06:08.259,5.945
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,246,2025-03-30 22:06:08.262,2025-03-30 22:06:13.938,5.676
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,247,2025-03-30 22:06:13.941,2025-03-30 22:06:20.078,6.137
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,248,2025-03-30 22:06:20.082,2025-03-30 22:06:26.648,6.566
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,249,2025-03-30 22:06:26.652,2025-03-30 22:06:29.362,2.71
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,250,2025-03-30 22:06:29.364,2025-03-30 22:06:31.921,2.557
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,251,2025-03-30 22:06:31.922,2025-03-30 22:06:39.677,7.755
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,252,2025-03-30 22:06:39.681,2025-03-30 22:06:45.426,5.745
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,253,2025-03-30 22:06:45.434,2025-03-30 22:06:50.576,5.142
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,254,2025-03-30 22:06:50.579,2025-03-30 22:06:54.806,4.227
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,255,2025-03-30 22:06:54.809,2025-03-30 22:07:01.338,6.529
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,256,2025-03-30 22:07:01.341,2025-03-30 22:07:06.543,5.202
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,257,2025-03-30 22:07:06.549,2025-03-30 22:07:12.654,6.105
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,258,2025-03-30 22:07:12.658,2025-03-30 22:07:16.175,3.517
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,259,2025-03-30 22:07:21.176,2025-03-30 22:07:28.273,7.097
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,260,2025-03-30 22:07:28.276,2025-03-30 22:07:32.628,4.352
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,261,2025-03-30 22:07:32.631,2025-03-30 22:07:39.172,6.541
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,262,2025-03-30 22:07:39.176,2025-03-30 22:07:47.358,8.182
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,263,2025-03-30 22:07:47.362,2025-03-30 22:07:54.875,7.513
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,264,2025-03-30 22:07:54.878,2025-03-30 22:07:59.899,5.021
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,265,2025-03-30 22:07:59.902,2025-03-30 22:08:05.425,5.523
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,266,2025-03-30 22:08:05.430,2025-03-30 22:08:09.725,4.295
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,267,2025-03-30 22:08:09.731,2025-03-30 22:08:13.540,3.809
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,268,2025-03-30 22:08:13.544,2025-03-30 22:08:19.235,5.691
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,269,2025-03-30 22:08:19.238,2025-03-30 22:08:23.382,4.144
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,270,2025-03-30 22:08:23.383,2025-03-30 22:08:29.187,5.804
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,271,2025-03-30 22:08:29.190,2025-03-30 22:08:35.939,6.749
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,272,2025-03-30 22:08:35.943,2025-03-30 22:08:50.946,15.003
359314b3-5a7c-4dd0-b813-6d8344c62062,274,2025-03-30 22:09:04.665,2025-03-30 22:09:07.801,3.136
359314b3-5a7c-4dd0-b813-6d8344c62062,275,2025-03-30 22:09:07.803,2025-03-30 22:09:12.480,4.677
359314b3-5a7c-4dd0-b813-6d8344c62062,276,2025-03-30 22:09:12.484,2025-03-30 22:09:17.017,4.533
359314b3-5a7c-4dd0-b813-6d8344c62062,277,2025-03-30 22:09:17.020,2025-03-30 22:09:20.580,3.56
359314b3-5a7c-4dd0-b813-6d8344c62062,278,2025-03-30 22:09:20.586,2025-03-30 22:09:26.734,6.148
359314b3-5a7c-4dd0-b813-6d8344c62062,279,2025-03-30 22:09:26.738,2025-03-30 22:09:29.627,2.889
359314b3-5a7c-4dd0-b813-6d8344c62062,280,2025-03-30 22:09:29.630,2025-03-30 22:09:33.345,3.715
359314b3-5a7c-4dd0-b813-6d8344c62062,281,2025-03-30 22:09:33.347,2025-03-30 22:09:40.071,6.724
359314b3-5a7c-4dd0-b813-6d8344c62062,282,2025-03-30 22:09:40.075,2025-03-30 22:09:44.746,4.671
359314b3-5a7c-4dd0-b813-6d8344c62062,283,2025-03-30 22:09:44.749,2025-03-30 22:09:47.584,2.835
359314b3-5a7c-4dd0-b813-6d8344c62062,284,2025-03-30 22:09:47.585,2025-03-30 22:09:50.663,3.078
359314b3-5a7c-4dd0-b813-6d8344c62062,285,2025-03-30 22:09:50.666,2025-03-30 22:09:55.242,4.576
359314b3-5a7c-4dd0-b813-6d8344c62062,286,2025-03-30 22:09:55.249,2025-03-30 22:10:03.637,8.388
359314b3-5a7c-4dd0-b813-6d8344c62062,287,2025-03-30 22:10:03.641,2025-03-30 22:10:08.410,4.769
359314b3-5a7c-4dd0-b813-6d8344c62062,288,2025-03-30 22:10:08.412,2025-03-30 22:10:14.967,6.555
359314b3-5a7c-4dd0-b813-6d8344c62062,289,2025-03-30 22:10:14.970,2025-03-30 22:10:20.173,5.203
359314b3-5a7c-4dd0-b813-6d8344c62062,290,2025-03-30 22:10:25.186,2025-03-30 22:10:27.800,2.614
359314b3-5a7c-4dd0-b813-6d8344c62062,291,2025-03-30 22:10:27.801,2025-03-30 22:10:32.660,4.859
359314b3-5a7c-4dd0-b813-6d8344c62062,292,2025-03-30 22:10:32.662,2025-03-30 22:10:35.681,3.019
359314b3-5a7c-4dd0-b813-6d8344c62062,293,2025-03-30 22:10:35.683,2025-03-30 22:10:40.302,4.619
359314b3-5a7c-4dd0-b813-6d8344c62062,294,2025-03-30 22:10:40.304,2025-03-30 22:10:44.617,4.313
359314b3-5a7c-4dd0-b813-6d8344c62062,295,2025-03-30 22:10:44.619,2025-03-30 22:10:49.616,4.997
359314b3-5a7c-4dd0-b813-6d8344c62062,296,2025-03-30 22:10:49.618,2025-03-30 22:10:53.999,4.381
359314b3-5a7c-4dd0-b813-6d8344c62062,297,2025-03-30 22:10:54.001,2025-03-30 22:11:00.600,6.599
359314b3-5a7c-4dd0-b813-6d8344c62062,298,2025-03-30 22:11:00.603,2025-03-30 22:11:06.584,5.981
359314b3-5a7c-4dd0-b813-6d8344c62062,299,2025-03-30 22:11:06.588,2025-03-30 22:11:14.366,7.778
359314b3-5a7c-4dd0-b813-6d8344c62062,300,2025-03-30 22:11:14.369,2025-03-30 22:11:18.345,3.976
359314b3-5a7c-4dd0-b813-6d8344c62062,301,2025-03-30 22:11:18.347,2025-03-30 22:11:23.609,5.262
359314b3-5a7c-4dd0-b813-6d8344c62062,302,2025-03-30 22:11:23.611,2025-03-30 22:11:27.839,4.228
359314b3-5a7c-4dd0-b813-6d8344c62062,303,2025-03-30 22:11:27.841,2025-03-30 22:11:32.533,4.692
359314b3-5a7c-4dd0-b813-6d8344c62062,304,2025-03-30 22:11:32.539,2025-03-30 22:11:37.265,4.726
359314b3-5a7c-4dd0-b813-6d8344c62062,305,2025-03-30 22:11:42.416,2025-03-30 22:11:45.672,3.256
359314b3-5a7c-4dd0-b813-6d8344c62062,306,2025-03-30 22:11:45.674,2025-03-30 22:11:49.985,4.311
359314b3-5a7c-4dd0-b813-6d8344c62062,307,2025-03-30 22:11:49.987,2025-03-30 22:11:54.622,4.635
359314b3-5a7c-4dd0-b813-6d8344c62062,308,2025-03-30 22:11:54.624,2025-03-30 22:11:58.228,3.604
359314b3-5a7c-4dd0-b813-6d8344c62062,309,2025-03-30 22:11:58.230,2025-03-30 22:12:03.324,5.094
359314b3-5a7c-4dd0-b813-6d8344c62062,310,2025-03-30 22:12:03.330,2025-03-30 22:12:12.191,8.861
359314b3-5a7c-4dd0-b813-6d8344c62062,311,2025-03-30 22:12:12.196,2025-03-30 22:12:18.372,6.176
359314b3-5a7c-4dd0-b813-6d8344c62062,312,2025-03-30 22:12:18.375,2025-03-30 22:12:24.802,6.427
359314b3-5a7c-4dd0-b813-6d8344c62062,313,2025-03-30 22:12:24.807,2025-03-30 22:12:27.083,2.276
359314b3-5a7c-4dd0-b813-6d8344c62062,314,2025-03-30 22:12:27.084,2025-03-30 22:12:29.031,1.947
359314b3-5a7c-4dd0-b813-6d8344c62062,315,2025-03-30 22:12:29.033,2025-03-30 22:12:33.446,4.413
359314b3-5a7c-4dd0-b813-6d8344c62062,316,2025-03-30 22:12:33.448,2025-03-30 22:12:36.869,3.421
359314b3-5a7c-4dd0-b813-6d8344c62062,317,2025-03-30 22:12:36.871,2025-03-30 22:12:43.721,6.85
359314b3-5a7c-4dd0-b813-6d8344c62062,318,2025-03-30 22:12:43.724,2025-03-30 22:12:49.384,5.66
359314b3-5a7c-4dd0-b813-6d8344c62062,319,2025-03-30 22:12:49.388,2025-03-30 22:12:54.521,5.133
359314b3-5a7c-4dd0-b813-6d8344c62062,320,2025-03-30 22:12:54.524,2025-03-30 22:13:00.842,6.318
359314b3-5a7c-4dd0-b813-6d8344c62062,321,2025-03-30 22:13:00.844,2025-03-30 22:13:07.134,6.29
359314b3-5a7c-4dd0-b813-6d8344c62062,322,2025-03-30 22:13:07.137,2025-03-30 22:13:21.123,13.986
f59e9a00-0a45-4497-8048-818cd5f48267,323,2025-03-30 22:15:55.243,2025-03-30 22:15:59.933,4.69
f59e9a00-0a45-4497-8048-818cd5f48267,324,2025-03-30 22:15:59.935,2025-03-30 22:16:03.551,3.616
f59e9a00-0a45-4497-8048-818cd5f48267,325,2025-03-30 22:16:03.552,2025-03-30 22:16:08.605,5.053
f59e9a00-0a45-4497-8048-818cd5f48267,326,2025-03-30 22:16:08.607,2025-03-30 22:16:13.839,5.232
f59e9a00-0a45-4497-8048-818cd5f48267,327,2025-03-30 22:16:13.841,2025-03-30 22:16:26.634,12.793
f59e9a00-0a45-4497-8048-818cd5f48267,328,2025-03-30 22:16:26.640,2025-03-30 22:16:40.471,13.831
f59e9a00-0a45-4497-8048-818cd5f48267,329,2025-03-30 22:16:40.477,2025-03-30 22:16:49.517,9.04
f59e9a00-0a45-4497-8048-818cd5f48267,330,2025-03-30 22:16:49.520,2025-03-30 22:16:58.787,9.267
f59e9a00-0a45-4497-8048-818cd5f48267,331,2025-03-30 22:16:58.792,2025-03-30 22:17:01.193,2.401
f59e9a00-0a45-4497-8048-818cd5f48267,332,2025-03-30 22:17:01.195,2025-03-30 22:17:05.691,4.496
f59e9a00-0a45-4497-8048-818cd5f48267,333,2025-03-30 22:17:05.693,2025-03-30 22:17:08.516,2.823
f59e9a00-0a45-4497-8048-818cd5f48267,334,2025-03-30 22:17:08.518,2025-03-30 22:17:11.775,3.257
f59e9a00-0a45-4497-8048-818cd5f48267,335,2025-03-30 22:17:11.777,2025-03-30 22:17:15.158,3.381
f59e9a00-0a45-4497-8048-818cd5f48267,336,2025-03-30 22:17:15.159,2025-03-30 22:17:19.221,4.062
f59e9a00-0a45-4497-8048-818cd5f48267,337,2025-03-30 22:17:19.224,2025-03-30 22:17:23.203,3.979
f59e9a00-0a45-4497-8048-818cd5f48267,338,2025-03-30 22:17:23.205,2025-03-30 22:17:29.774,6.569
f59e9a00-0a45-4497-8048-818cd5f48267,339,2025-03-30 22:17:29.778,2025-03-30 22:17:33.419,3.641
f59e9a00-0a45-4497-8048-818cd5f48267,340,2025-03-30 22:17:33.421,2025-03-30 22:17:37.192,3.771
f59e9a00-0a45-4497-8048-818cd5f48267,341,2025-03-30 22:17:37.194,2025-03-30 22:17:42.260,5.066
f59e9a00-0a45-4497-8048-818cd5f48267,342,2025-03-30 22:17:42.263,2025-03-30 22:17:45.725,3.462
f59e9a00-0a45-4497-8048-818cd5f48267,343,2025-03-30 22:17:45.727,2025-03-30 22:17:50.542,4.815
f59e9a00-0a45-4497-8048-818cd5f48267,344,2025-03-30 22:17:50.545,2025-03-30 22:17:53.632,3.087
f59e9a00-0a45-4497-8048-818cd5f48267,345,2025-03-30 22:17:53.634,2025-03-30 22:17:58.059,4.425
f59e9a00-0a45-4497-8048-818cd5f48267,346,2025-03-30 22:17:58.062,2025-03-30 22:18:02.820,4.758
f59e9a00-0a45-4497-8048-818cd5f48267,347,2025-03-30 22:18:02.822,2025-03-30 22:18:09.252,6.43
f59e9a00-0a45-4497-8048-818cd5f48267,348,2025-03-30 22:18:09.256,2025-03-30 22:18:13.427,4.171
f59e9a00-0a45-4497-8048-818cd5f48267,349,2025-03-30 22:18:13.429,2025-03-30 22:18:16.099,2.67
f59e9a00-0a45-4497-8048-818cd5f48267,350,2025-03-30 22:18:16.102,2025-03-30 22:18:19.760,3.658
f59e9a00-0a45-4497-8048-818cd5f48267,351,2025-03-30 22:18:19.761,2025-03-30 22:18:23.367,3.606
f59e9a00-0a45-4497-8048-818cd5f48267,352,2025-03-30 22:18:23.369,2025-03-30 22:18:31.678,8.309
f59e9a00-0a45-4497-8048-818cd5f48267,353,2025-03-30 22:18:31.683,2025-03-30 22:18:35.797,4.114
f59e9a00-0a45-4497-8048-818cd5f48267,354,2025-03-30 22:18:35.799,2025-03-30 22:18:43.010,7.211
f59e9a00-0a45-4497-8048-818cd5f48267,355,2025-03-30 22:18:43.012,2025-03-30 22:18:47.018,4.006
f59e9a00-0a45-4497-8048-818cd5f48267,356,2025-03-30 22:18:47.020,2025-03-30 22:18:55.816,8.796
f59e9a00-0a45-4497-8048-818cd5f48267,357,2025-03-30 22:18:55.819,2025-03-30 22:19:10.822,15.003
c9a0db8e-8359-4a36-8e49-5080627736e3,359,2025-03-30 22:21:36.865,2025-03-30 22:21:43.822,6.957
c9a0db8e-8359-4a36-8e49-5080627736e3,360,2025-03-30 22:21:43.825,2025-03-30 22:21:49.251,5.426
c9a0db8e-8359-4a36-8e49-5080627736e3,361,2025-03-30 22:21:49.254,2025-03-30 22:21:53.023,3.769
c9a0db8e-8359-4a36-8e49-5080627736e3,362,2025-03-30 22:21:53.026,2025-03-30 22:21:57.173,4.147
c9a0db8e-8359-4a36-8e49-5080627736e3,363,2025-03-30 22:21:57.175,2025-03-30 22:22:02.978,5.803
c9a0db8e-8359-4a36-8e49-5080627736e3,364,2025-03-30 22:22:02.985,2025-03-30 22:22:09.773,6.788
c9a0db8e-8359-4a36-8e49-5080627736e3,365,2025-03-30 22:22:09.776,2025-03-30 22:22:14.563,4.787
c9a0db8e-8359-4a36-8e49-5080627736e3,366,2025-03-30 22:22:14.565,2025-03-30 22:22:19.212,4.647
c9a0db8e-8359-4a36-8e49-5080627736e3,367,2025-03-30 22:22:19.219,2025-03-30 22:22:23.750,4.531
c9a0db8e-8359-4a36-8e49-5080627736e3,368,2025-03-30 22:22:23.752,2025-03-30 22:22:26.367,2.615
c9a0db8e-8359-4a36-8e49-5080627736e3,369,2025-03-30 22:22:26.368,2025-03-30 22:22:30.558,4.19
c9a0db8e-8359-4a36-8e49-5080627736e3,370,2025-03-30 22:22:30.560,2025-03-30 22:22:34.124,3.564
c9a0db8e-8359-4a36-8e49-5080627736e3,371,2025-03-30 22:22:34.126,2025-03-30 22:22:40.695,6.569
c9a0db8e-8359-4a36-8e49-5080627736e3,372,2025-03-30 22:22:40.697,2025-03-30 22:22:45.806,5.109
c9a0db8e-8359-4a36-8e49-5080627736e3,373,2025-03-30 22:22:45.809,2025-03-30 22:22:51.387,5.578
c9a0db8e-8359-4a36-8e49-5080627736e3,374,2025-03-30 22:22:51.390,2025-03-30 22:22:57.471,6.081
c9a0db8e-8359-4a36-8e49-5080627736e3,375,2025-03-30 22:22:57.477,2025-03-30 22:23:02.971,5.494
c9a0db8e-8359-4a36-8e49-5080627736e3,376,2025-03-30 22:23:02.974,2025-03-30 22:23:06.199,3.225
c9a0db8e-8359-4a36-8e49-5080627736e3,377,2025-03-30 22:23:06.200,2025-03-30 22:23:12.089,5.889
c9a0db8e-8359-4a36-8e49-5080627736e3,378,2025-03-30 22:23:12.093,2025-03-30 22:23:15.178,3.085
c9a0db8e-8359-4a36-8e49-5080627736e3,379,2025-03-30 22:23:15.180,2025-03-30 22:23:18.785,3.605
c9a0db8e-8359-4a36-8e49-5080627736e3,380,2025-03-30 22:23:18.788,2025-03-30 22:23:23.198,4.41
c9a0db8e-8359-4a36-8e49-5080627736e3,381,2025-03-30 22:23:23.200,2025-03-30 22:23:28.575,5.375
c9a0db8e-8359-4a36-8e49-5080627736e3,382,2025-03-30 22:23:28.577,2025-03-30 22:23:39.685,11.108
c9a0db8e-8359-4a36-8e49-5080627736e3,383,2025-03-30 22:23:39.690,2025-03-30 22:23:43.749,4.059
c9a0db8e-8359-4a36-8e49-5080627736e3,384,2025-03-30 22:23:43.750,2025-03-30 22:23:47.256,3.506
c9a0db8e-8359-4a36-8e49-5080627736e3,385,2025-03-30 22:23:47.258,2025-03-30 22:23:50.778,3.52
c9a0db8e-8359-4a36-8e49-5080627736e3,386,2025-03-30 22:23:50.780,2025-03-30 22:23:53.521,2.741
c9a0db8e-8359-4a36-8e49-5080627736e3,387,2025-03-30 22:23:53.522,2025-03-30 22:23:59.551,6.029
c9a0db8e-8359-4a36-8e49-5080627736e3,388,2025-03-30 22:23:59.554,2025-03-30 22:24:02.041,2.487
c9a0db8e-8359-4a36-8e49-5080627736e3,389,2025-03-30 22:24:02.042,2025-03-30 22:24:07.807,5.765
c9a0db8e-8359-4a36-8e49-5080627736e3,390,2025-03-30 22:24:07.810,2025-03-30 22:24:12.192,4.382
c9a0db8e-8359-4a36-8e49-5080627736e3,391,2025-03-30 22:24:12.194,2025-03-30 22:24:16.243,4.049
c9a0db8e-8359-4a36-8e49-5080627736e3,392,2025-03-30 22:24:16.245,2025-03-30 22:24:20.587,4.342
c9a0db8e-8359-4a36-8e49-5080627736e3,393,2025-03-30 22:24:20.589,2025-03-30 22:24:24.373,3.784
c9a0db8e-8359-4a36-8e49-5080627736e3,394,2025-03-30 22:24:24.375,2025-03-30 22:24:27.616,3.241
c9a0db8e-8359-4a36-8e49-5080627736e3,395,2025-03-30 22:24:27.618,2025-03-30 22:24:30.708,3.09
c9a0db8e-8359-4a36-8e49-5080627736e3,396,2025-03-30 22:24:30.710,2025-03-30 22:24:39.008,8.298
c9a0db8e-8359-4a36-8e49-5080627736e3,397,2025-03-30 22:24:39.012,2025-03-30 22:24:44.617,5.605
c9a0db8e-8359-4a36-8e49-5080627736e3,398,2025-03-30 22:24:44.619,2025-03-30 22:24:49.950,5.331
c9a0db8e-8359-4a36-8e49-5080627736e3,399,2025-03-30 22:24:49.952,2025-03-30 22:24:53.178,3.226
c9a0db8e-8359-4a36-8e49-5080627736e3,400,2025-03-30 22:24:53.180,2025-03-30 22:25:00.294,7.114
c9a0db8e-8359-4a36-8e49-5080627736e3,401,2025-03-30 22:25:00.298,2025-03-30 22:25:06.268,5.97
c9a0db8e-8359-4a36-8e49-5080627736e3,402,2025-03-30 22:25:06.275,2025-03-30 22:25:09.996,3.721
c9a0db8e-8359-4a36-8e49-5080627736e3,403,2025-03-30 22:25:09.998,2025-03-30 22:25:13.742,3.744
c9a0db8e-8359-4a36-8e49-5080627736e3,404,2025-03-30 22:25:13.745,2025-03-30 22:25:18.506,4.761
c9a0db8e-8359-4a36-8e49-5080627736e3,405,2025-03-30 22:25:18.508,2025-03-30 22:25:23.071,4.563
c9a0db8e-8359-4a36-8e49-5080627736e3,406,2025-03-30 22:25:23.073,2025-03-30 22:25:26.635,3.562
c9a0db8e-8359-4a36-8e49-5080627736e3,407,2025-03-30 22:25:26.637,2025-03-30 22:25:31.355,4.718
c9a0db8e-8359-4a36-8e49-5080627736e3,408,2025-03-30 22:25:31.358,2025-03-30 22:25:36.856,5.498
c9a0db8e-8359-4a36-8e49-5080627736e3,409,2025-03-30 22:25:36.858,2025-03-30 22:25:40.640,3.782
c9a0db8e-8359-4a36-8e49-5080627736e3,410,2025-03-30 22:25:40.642,2025-03-30 22:25:43.995,3.353
c9a0db8e-8359-4a36-8e49-5080627736e3,411,2025-03-30 22:25:43.997,2025-03-30 22:25:49.621,5.624
c9a0db8e-8359-4a36-8e49-5080627736e3,412,2025-03-30 22:25:54.710,2025-03-30 22:25:58.697,3.987
c9a0db8e-8359-4a36-8e49-5080627736e3,413,2025-03-30 22:25:58.699,2025-03-30 22:26:03.195,4.496
c9a0db8e-8359-4a36-8e49-5080627736e3,414,2025-03-30 22:26:03.197,2025-03-30 22:26:07.552,4.355
c9a0db8e-8359-4a36-8e49-5080627736e3,415,2025-03-30 22:26:07.555,2025-03-30 22:26:15.812,8.257
c9a0db8e-8359-4a36-8e49-5080627736e3,416,2025-03-30 22:26:15.818,2025-03-30 22:26:20.626,4.808
c9a0db8e-8359-4a36-8e49-5080627736e3,417,2025-03-30 22:26:25.752,2025-03-30 22:26:28.812,3.06
c9a0db8e-8359-4a36-8e49-5080627736e3,418,2025-03-30 22:26:28.813,2025-03-30 22:26:35.036,6.223
c9a0db8e-8359-4a36-8e49-5080627736e3,419,2025-03-30 22:26:35.038,2025-03-30 22:26:38.893,3.855
c9a0db8e-8359-4a36-8e49-5080627736e3,420,2025-03-30 22:26:38.900,2025-03-30 22:26:42.636,3.736
c9a0db8e-8359-4a36-8e49-5080627736e3,421,2025-03-30 22:26:42.639,2025-03-30 22:26:49.293,6.654
c9a0db8e-8359-4a36-8e49-5080627736e3,422,2025-03-30 22:26:49.295,2025-03-30 22:26:53.106,3.811
c9a0db8e-8359-4a36-8e49-5080627736e3,423,2025-03-30 22:26:53.111,2025-03-30 22:26:56.545,3.434
c9a0db8e-8359-4a36-8e49-5080627736e3,424,2025-03-30 22:26:56.547,2025-03-30 22:26:59.412,2.865
c9a0db8e-8359-4a36-8e49-5080627736e3,425,2025-03-30 22:27:04.539,2025-03-30 22:27:07.627,3.088
c9a0db8e-8359-4a36-8e49-5080627736e3,426,2025-03-30 22:27:07.629,2025-03-30 22:27:11.679,4.05
23a477dd-d8b8-42c6-adbe-47f39ed77952,428,2025-03-30 22:27:35.986,2025-03-30 22:27:40.351,4.365
23a477dd-d8b8-42c6-adbe-47f39ed77952,429,2025-03-30 22:27:40.353,2025-03-30 22:27:45.685,5.332
23a477dd-d8b8-42c6-adbe-47f39ed77952,430,2025-03-30 22:27:45.688,2025-03-30 22:27:52.256,6.568
23a477dd-d8b8-42c6-adbe-47f39ed77952,431,2025-03-30 22:27:52.260,2025-03-30 22:27:55.833,3.573
23a477dd-d8b8-42c6-adbe-47f39ed77952,432,2025-03-30 22:27:55.834,2025-03-30 22:28:09.744,13.91
23a477dd-d8b8-42c6-adbe-47f39ed77952,433,2025-03-30 22:28:09.750,2025-03-30 22:28:14.685,4.935
23a477dd-d8b8-42c6-adbe-47f39ed77952,434,2025-03-30 22:28:14.688,2025-03-30 22:28:19.307,4.619
23a477dd-d8b8-42c6-adbe-47f39ed77952,435,2025-03-30 22:28:19.309,2025-03-30 22:28:22.396,3.087
23a477dd-d8b8-42c6-adbe-47f39ed77952,436,2025-03-30 22:28:22.399,2025-03-30 22:28:25.877,3.478
23a477dd-d8b8-42c6-adbe-47f39ed77952,437,2025-03-30 22:28:25.879,2025-03-30 22:28:30.736,4.857
23a477dd-d8b8-42c6-adbe-47f39ed77952,438,2025-03-30 22:28:30.738,2025-03-30 22:28:36.822,6.084
23a477dd-d8b8-42c6-adbe-47f39ed77952,439,2025-03-30 22:28:36.826,2025-03-30 22:28:42.111,5.285
23a477dd-d8b8-42c6-adbe-47f39ed77952,440,2025-03-30 22:28:42.114,2025-03-30 22:28:48.697,6.583
23a477dd-d8b8-42c6-adbe-47f39ed77952,441,2025-03-30 22:28:48.699,2025-03-30 22:28:53.459,4.76
23a477dd-d8b8-42c6-adbe-47f39ed77952,442,2025-03-30 22:28:53.461,2025-03-30 22:28:57.467,4.006
23a477dd-d8b8-42c6-adbe-47f39ed77952,443,2025-03-30 22:28:57.469,2025-03-30 22:29:01.004,3.535
23a477dd-d8b8-42c6-adbe-47f39ed77952,444,2025-03-30 22:29:01.006,2025-03-30 22:29:04.734,3.728
23a477dd-d8b8-42c6-adbe-47f39ed77952,445,2025-03-30 22:29:04.736,2025-03-30 22:29:10.054,5.318
23a477dd-d8b8-42c6-adbe-47f39ed77952,446,2025-03-30 22:29:10.057,2025-03-30 22:29:13.410,3.353
23a477dd-d8b8-42c6-adbe-47f39ed77952,447,2025-03-30 22:29:13.412,2025-03-30 22:29:17.112,3.7
23a477dd-d8b8-42c6-adbe-47f39ed77952,448,2025-03-30 22:29:17.114,2025-03-30 22:29:22.862,5.748
23a477dd-d8b8-42c6-adbe-47f39ed77952,449,2025-03-30 22:29:22.864,2025-03-30 22:29:28.851,5.987
23a477dd-d8b8-42c6-adbe-47f39ed77952,450,2025-03-30 22:29:28.854,2025-03-30 22:29:32.176,3.322
23a477dd-d8b8-42c6-adbe-47f39ed77952,451,2025-03-30 22:29:32.177,2025-03-30 22:29:39.027,6.85
23a477dd-d8b8-42c6-adbe-47f39ed77952,452,2025-03-30 22:29:39.031,2025-03-30 22:29:43.118,4.087
23a477dd-d8b8-42c6-adbe-47f39ed77952,453,2025-03-30 22:29:43.120,2025-03-30 22:29:47.895,4.775
23a477dd-d8b8-42c6-adbe-47f39ed77952,454,2025-03-30 22:29:47.897,2025-03-30 22:29:51.667,3.77
23a477dd-d8b8-42c6-adbe-47f39ed77952,455,2025-03-30 22:29:51.669,2025-03-30 22:29:55.412,3.743
23a477dd-d8b8-42c6-adbe-47f39ed77952,456,2025-03-30 22:29:55.414,2025-03-30 22:30:01.247,5.833
23a477dd-d8b8-42c6-adbe-47f39ed77952,457,2025-03-30 22:30:01.250,2025-03-30 22:30:07.303,6.053
